"","Ind","house","age","sex","income"
"4521","ind5067","2030","60-61","f","$10,000 to $14,999"
"4522","ind5068","1123","60-61","f","Less than $10,000"
"4523","ind5069",NA,"60-61","f",NA
"4524","ind507","396","60-61","f","$100,000 to $124,999"
"4525","ind5070","1797","60-61","f","$50,000 to $59,999"
"4526","ind5071","1785","60-61","f","$50,000 to $59,999"
"4527","ind5072","2071","60-61","f",NA
"4528","ind5073","428","60-61","f","$125,000 to $149,999"
"4529","ind5074","1680","60-61","f","$40,000 to $44,999"
"4530","ind5075","1970","60-61","f","$60,000 to $74,999"
"4531","ind5076","1313","60-61","f","$10,000 to $14,999"
"4532","ind5077","1369","60-61","f","$25,000 to $29,999"
"4533","ind5078","1301","60-61","f","$10,000 to $14,999"
"4534","ind5079","2060","60-61","f",NA
"4535","ind508","1411","60-61","f","$25,000 to $29,999"
"4536","ind5080","1693","60-61","f","$45,000 to $49,999"
"4537","ind5081","1372","60-61","f","$25,000 to $29,999"
"4538","ind5082","1175","60-61","f","Less than $10,000"
"4539","ind5083","2030","60-61","f","$10,000 to $14,999"
"4540","ind5084","1846","60-61","f","$50,000 to $59,999"
"4541","ind5085","1849","60-61","f","$50,000 to $59,999"
"4542","ind5086",NA,"60-61","f",NA
"4543","ind5087","1738","60-61","f","$45,000 to $49,999"
"4544","ind5088","1393","60-61","f","$25,000 to $29,999"
"4545","ind5089","1497","60-61","f","$30,000 to $34,999"
"4546","ind509","1908","60-61","f","$60,000 to $74,999"
"4547","ind5090","1214","60-61","f","Less than $10,000"
"4548","ind5091","1117","60-61","f","Less than $10,000"
"4549","ind5092","1419","60-61","f","$25,000 to $29,999"
"4550","ind5093","1541","60-61","f","$30,000 to $34,999"
"4551","ind5094","1569","60-61","f","$35,000 to $39,999"
"4552","ind5095","1195","60-61","f","Less than $10,000"
"4553","ind5096",NA,"60-61","f",NA
"4554","ind5097",NA,"60-61","f",NA
"4555","ind5098","1496","60-61","f","$30,000 to $34,999"
"4556","ind5099","1107","60-61","f","Less than $10,000"
"4557","ind51","1525","60-61","f","$30,000 to $34,999"
"4558","ind510","1360","60-61","f","$15,000 to $19,999"
"4559","ind5100","1650","60-61","f","$40,000 to $44,999"
"4560","ind5101","489","60-61","f","$150,000 to $199,999"
"4561","ind5102","2084","60-61","f",NA
"4562","ind5103","2015","60-61","f","$100,000 to $124,999"
"4563","ind5104","1354","60-61","f","$10,000 to $14,999"
"4564","ind5105","1741","60-61","f","$45,000 to $49,999"
"4565","ind5106","1152","60-61","f","Less than $10,000"
"4566","ind5107","1224","60-61","f","Less than $10,000"
"4567","ind5108","1180","60-61","f","Less than $10,000"
"4568","ind5109","1168","60-61","f","Less than $10,000"
"4569","ind511","2093","60-61","f",NA
"4570","ind5110",NA,"60-61","f",NA
"4571","ind5111","1412","60-61","f","$25,000 to $29,999"
"4572","ind5112","2052","60-61","f",NA
"4573","ind5113","1779","60-61","f","$50,000 to $59,999"
"4574","ind5114","368","60-61","f","$100,000 to $124,999"
"4575","ind5115",NA,"60-61","f",NA
"4576","ind5116","1862","60-61","f","$50,000 to $59,999"
"4577","ind5117","1169","60-61","f","Less than $10,000"
"4578","ind5118","1171","60-61","f","Less than $10,000"
"4579","ind5119","1724","60-61","f","$45,000 to $49,999"
"4580","ind512","1094","60-61","f","Less than $10,000"
"4581","ind5120","1907","60-61","f","$60,000 to $74,999"
"4582","ind5121","1521","60-61","f","$30,000 to $34,999"
"4583","ind5122","1312","60-61","f","$10,000 to $14,999"
"4584","ind5123","1232","60-61","f","$10,000 to $14,999"
"4585","ind5124","2038","60-61","f",NA
"4586","ind5125","1602","60-61","f","$35,000 to $39,999"
"4587","ind5126","1415","60-61","f","$25,000 to $29,999"
"4588","ind5127","1694","60-61","f","$45,000 to $49,999"
"4589","ind5128","385","60-61","f","$100,000 to $124,999"
"4590","ind5129","1184","60-61","f","Less than $10,000"
"4591","ind513","337","60-61","f","$100,000 to $124,999"
"4592","ind5130","1448","60-61","f","$25,000 to $29,999"
"4593","ind5131","1276","60-61","f","$10,000 to $14,999"
"4594","ind5132","1193","60-61","f","Less than $10,000"
"4595","ind5133","340","60-61","f","$100,000 to $124,999"
"4596","ind5134","1611","60-61","f","$35,000 to $39,999"
"4597","ind5135","1368","60-61","f","$25,000 to $29,999"
"4598","ind5136","1252","60-61","f","$10,000 to $14,999"
"4599","ind5137","1642","60-61","f","$40,000 to $44,999"
"4600","ind5138","1397","60-61","f","$25,000 to $29,999"
"4601","ind5139","1363","60-61","f","$20,000 to $24,999"
"4602","ind514","2034","60-61","f",NA
"4603","ind5140","1364","60-61","f","$20,000 to $24,999"
"4604","ind5141","1492","60-61","f","$30,000 to $34,999"
"4605","ind5142","451","60-61","f","$150,000 to $199,999"
"4606","ind5143","1684","60-61","f","$45,000 to $49,999"
"4607","ind5144","2100","60-61","f",NA
"4608","ind5145","1342","60-61","f","$10,000 to $14,999"
"4609","ind5146","1279","60-61","f","$10,000 to $14,999"
"4610","ind5147","1144","60-61","f","Less than $10,000"
"4611","ind5148","1939","60-61","f","$60,000 to $74,999"
"4612","ind5149",NA,"60-61","f",NA
"4613","ind515",NA,"60-61","f",NA
"4614","ind5150","436","60-61","f","$125,000 to $149,999"
"4615","ind5151",NA,"60-61","f",NA
"4616","ind5152","342","60-61","f","$100,000 to $124,999"
"4617","ind5153","2079","60-61","f",NA
"4618","ind5154","1701","60-61","f","$45,000 to $49,999"
"4619","ind5155","1578","60-61","f","$35,000 to $39,999"
"4620","ind5156","1592","60-61","f","$35,000 to $39,999"
"4621","ind5157","1134","60-61","f","Less than $10,000"
"4622","ind5158","473","60-61","f","$150,000 to $199,999"
"4623","ind5159","1739","60-61","f","$45,000 to $49,999"
"4624","ind516","1622","60-61","f","$35,000 to $39,999"
"4625","ind5160","1596","60-61","f","$35,000 to $39,999"
"4626","ind5161","2072","60-61","f",NA
"4627","ind5162","1513","60-61","f","$30,000 to $34,999"
"4628","ind5163","1092","60-61","f","Less than $10,000"
"4629","ind5164","1183","60-61","f","Less than $10,000"
"4630","ind5165","1421","60-61","f","$25,000 to $29,999"
"4631","ind5166",NA,"60-61","f",NA
"4632","ind5167",NA,"60-61","f",NA
"4633","ind5168","395","60-61","f","$100,000 to $124,999"
"4634","ind5169","1819","60-61","f","$50,000 to $59,999"
"4635","ind517","1389","60-61","f","$25,000 to $29,999"
"4636","ind5170",NA,"60-61","f",NA
"4637","ind5171","1156","60-61","f","Less than $10,000"
"4638","ind5172","1745","60-61","f","$50,000 to $59,999"
"4639","ind5173","1922","60-61","f","$60,000 to $74,999"
"4640","ind5174","1944","60-61","f","$60,000 to $74,999"
"4641","ind5175","1281","60-61","f","$10,000 to $14,999"
"4642","ind5176",NA,"60-61","f",NA
"4643","ind5177","1649","60-61","f","$40,000 to $44,999"
"4644","ind5178","1246","60-61","f","$10,000 to $14,999"
"4645","ind5179","478","60-61","f","$150,000 to $199,999"
"4646","ind518","1399","60-61","f","$25,000 to $29,999"
"4647","ind5180","2060","60-61","f",NA
"4648","ind5181","498","60-61","f","$150,000 to $199,999"
"4649","ind5182","1139","60-61","f","Less than $10,000"
"4650","ind5183","491","60-61","f","$150,000 to $199,999"
"4651","ind5184","2068","60-61","f",NA
"4652","ind5185","1104","60-61","f","Less than $10,000"
"4653","ind5186","348","60-61","f","$100,000 to $124,999"
"4654","ind5187","1531","60-61","f","$30,000 to $34,999"
"4655","ind5188","1514","60-61","f","$30,000 to $34,999"
"4656","ind5189","1788","60-61","f","$50,000 to $59,999"
"4657","ind519","384","60-61","f","$100,000 to $124,999"
"4658","ind5190","499","60-61","f","$150,000 to $199,999"
"4659","ind5191","1302","60-61","f","$10,000 to $14,999"
"4660","ind5192","1689","60-61","f","$45,000 to $49,999"
"4661","ind5193",NA,"60-61","f",NA
"4662","ind5194","1712","60-61","f","$45,000 to $49,999"
"4663","ind5195","1685","60-61","f","$45,000 to $49,999"
"4664","ind5196","468","60-61","f","$150,000 to $199,999"
"4665","ind5197","1699","60-61","f","$45,000 to $49,999"
"4666","ind5198","1499","60-61","f","$30,000 to $34,999"
"4667","ind5199","423","60-61","f","$125,000 to $149,999"
"4668","ind52","1441","60-61","f","$25,000 to $29,999"
"4669","ind520","458","60-61","f","$150,000 to $199,999"
"4670","ind5200","421","60-61","f","$100,000 to $124,999"
"4671","ind5201","1706","60-61","f","$45,000 to $49,999"
"4672","ind5202","2066","60-61","f",NA
"4673","ind5203","477","60-61","f","$150,000 to $199,999"
"4674","ind5204","1928","60-61","f","$60,000 to $74,999"
"4675","ind5205","2068","60-61","f",NA
"4676","ind5206","1403","62-64","f","$25,000 to $29,999"
"4677","ind5207","494","62-64","f","$150,000 to $199,999"
"4678","ind5208","1146","62-64","f","Less than $10,000"
"4679","ind5209","1940","62-64","f","$60,000 to $74,999"
"4680","ind521","448","62-64","f","$125,000 to $149,999"
"4681","ind5210","1793","62-64","f","$50,000 to $59,999"
"4682","ind5211","1271","62-64","f","$10,000 to $14,999"
"4683","ind5212","1886","62-64","f","$60,000 to $74,999"
"4684","ind5213","1805","62-64","f","$50,000 to $59,999"
"4685","ind5214","1409","62-64","f","$25,000 to $29,999"
"4686","ind5215","1809","62-64","f","$50,000 to $59,999"
"4687","ind5216","1982","62-64","f","$75,000 to $99,999"
"4688","ind5217","1308","62-64","f","$10,000 to $14,999"
"4689","ind5218","1072","62-64","f","Less than $10,000"
"4690","ind5219","1914","62-64","f","$60,000 to $74,999"
"4691","ind522","1936","62-64","f","$60,000 to $74,999"
"4692","ind5220","1323","62-64","f","$10,000 to $14,999"
"4693","ind5221","2030","62-64","f","$10,000 to $14,999"
"4694","ind5222","1708","62-64","f","$45,000 to $49,999"
"4695","ind5223","1941","62-64","f","$60,000 to $74,999"
"4696","ind5224",NA,"62-64","f",NA
"4697","ind5225","399","62-64","f","$100,000 to $124,999"
"4698","ind5226","1160","62-64","f","Less than $10,000"
"4699","ind5227","2009","62-64","f","$75,000 to $99,999"
"4700","ind5228","1513","62-64","f","$30,000 to $34,999"
"4701","ind5229","390","62-64","f","$100,000 to $124,999"
"4702","ind523","2047","62-64","f",NA
"4703","ind5230",NA,"62-64","f",NA
"4704","ind5231","1534","62-64","f","$10,000 to $14,999"
"4705","ind5232","453","62-64","f","$150,000 to $199,999"
"4706","ind5233","1893","62-64","f","$60,000 to $74,999"
"4707","ind5234","1813","62-64","f","$50,000 to $59,999"
"4708","ind5235","2030","62-64","f","$10,000 to $14,999"
"4709","ind5236","488","62-64","f","$150,000 to $199,999"
"4710","ind5237","415","62-64","f","$100,000 to $124,999"
"4711","ind5238","1814","62-64","f","$50,000 to $59,999"
"4712","ind5239","1856","62-64","f","$50,000 to $59,999"
"4713","ind524","1651","62-64","f","$40,000 to $44,999"
"4714","ind5240","1153","62-64","f","Less than $10,000"
"4715","ind5241","2030","62-64","f","$10,000 to $14,999"
"4716","ind5242","1688","62-64","f","$45,000 to $49,999"
"4717","ind5243","392","62-64","f","$100,000 to $124,999"
"4718","ind5244","1476","62-64","f","$30,000 to $34,999"
"4719","ind5245","1906","62-64","f","$60,000 to $74,999"
"4720","ind5246","1770","62-64","f","$50,000 to $59,999"
"4721","ind5247","1746","62-64","f","$50,000 to $59,999"
"4722","ind5248","1141","62-64","f","Less than $10,000"
"4723","ind5249","1677","62-64","f","$40,000 to $44,999"
"4724","ind525","2080","62-64","f",NA
"4725","ind5250","318","62-64","f","$100,000 to $124,999"
"4726","ind5251","1878","62-64","f","$60,000 to $74,999"
"4727","ind5252","1503","62-64","f","$30,000 to $34,999"
"4728","ind5253","1861","62-64","f","$50,000 to $59,999"
"4729","ind5254","1704","62-64","f","$45,000 to $49,999"
"4730","ind5255","2030","62-64","f","$10,000 to $14,999"
"4731","ind5256","341","62-64","f","$100,000 to $124,999"
"4732","ind5257","1597","62-64","f","$35,000 to $39,999"
"4733","ind5258","1490","62-64","f","$30,000 to $34,999"
"4734","ind5259","1609","62-64","f","$35,000 to $39,999"
"4735","ind526","1182","62-64","f","Less than $10,000"
"4736","ind5260","1729","62-64","f","$45,000 to $49,999"
"4737","ind5261","1037","65-66","f","Less than $10,000"
"4738","ind5262","633","65-66","f","$25,000 to $29,999"
"4739","ind5263","577","65-66","f","$20,000 to $24,999"
"4740","ind5264","856","65-66","f","$50,000 to $59,999"
"4741","ind5265","684","65-66","f","$30,000 to $34,999"
"4742","ind5266","876","65-66","f","$50,000 to $59,999"
"4743","ind5267","609","65-66","f","$25,000 to $29,999"
"4744","ind5268","707","65-66","f","$30,000 to $34,999"
"4745","ind5269","1036","65-66","f","Less than $10,000"
"4746","ind527","586","65-66","f","$20,000 to $24,999"
"4747","ind5270","637","65-66","f","$25,000 to $29,999"
"4748","ind5271","919","65-66","f","$50,000 to $59,999"
"4749","ind5272","971","65-66","f","$60,000 to $74,999"
"4750","ind5273","644","65-66","f","$25,000 to $29,999"
"4751","ind5274","954","65-66","f","$60,000 to $74,999"
"4752","ind5275","509","65-66","f","$15,000 to $19,999"
"4753","ind5276","773","65-66","f","$30,000 to $34,999"
"4754","ind5277","784","65-66","f","$35,000 to $39,999"
"4755","ind5278","558","65-66","f","$20,000 to $24,999"
"4756","ind5279","826","65-66","f","$45,000 to $49,999"
"4757","ind528","762","65-66","f","$30,000 to $34,999"
"4758","ind5280","634","65-66","f","$25,000 to $29,999"
"4759","ind5281","527","65-66","f","$15,000 to $19,999"
"4760","ind5282","763","65-66","f","$30,000 to $34,999"
"4761","ind5283","900","65-66","f","$50,000 to $59,999"
"4762","ind5284","950","65-66","f","$60,000 to $74,999"
"4763","ind5285","785","65-66","f","$35,000 to $39,999"
"4764","ind5286","1021","65-66","f","Less than $10,000"
"4765","ind5287","912","65-66","f","$50,000 to $59,999"
"4766","ind5288","944","65-66","f","$60,000 to $74,999"
"4767","ind5289","779","65-66","f","$30,000 to $34,999"
"4768","ind529","897","65-66","f","$50,000 to $59,999"
"4769","ind5290","905","65-66","f","$50,000 to $59,999"
"4770","ind5291","926","65-66","f","$50,000 to $59,999"
"4771","ind5292","731","65-66","f","$30,000 to $34,999"
"4772","ind5293","770","65-66","f","$30,000 to $34,999"
"4773","ind5294","629","65-66","f","$25,000 to $29,999"
"4774","ind5295","1005","65-66","f","Less than $10,000"
"4775","ind5296","569","65-66","f","$20,000 to $24,999"
"4776","ind5297","823","65-66","f","$45,000 to $49,999"
"4777","ind5298","760","65-66","f","$30,000 to $34,999"
"4778","ind5299","985","65-66","f","$100,000 to $124,999"
"4779","ind53","2030","65-66","f","$10,000 to $14,999"
"4780","ind530","793","65-66","f","$35,000 to $39,999"
"4781","ind5300","963","65-66","f","$60,000 to $74,999"
"4782","ind5301","661","65-66","f","$25,000 to $29,999"
"4783","ind5302","998","65-66","f","$100,000 to $124,999"
"4784","ind5303","650","65-66","f","$25,000 to $29,999"
"4785","ind5304","771","65-66","f","$30,000 to $34,999"
"4786","ind5305","843","65-66","f","$45,000 to $49,999"
"4787","ind5306","865","65-66","f","$50,000 to $59,999"
"4788","ind5307","635","65-66","f","$25,000 to $29,999"
"4789","ind5308","567","65-66","f","$20,000 to $24,999"
"4790","ind5309","976","65-66","f","$75,000 to $99,999"
"4791","ind531","624","65-66","f","$25,000 to $29,999"
"4792","ind5310","866","65-66","f","$50,000 to $59,999"
"4793","ind5311","1035","65-66","f","Less than $10,000"
"4794","ind5312","712","65-66","f","$30,000 to $34,999"
"4795","ind5313","880","65-66","f","$50,000 to $59,999"
"4796","ind5314","599","65-66","f","$25,000 to $29,999"
"4797","ind5315","546","65-66","f","$20,000 to $24,999"
"4798","ind5316","695","65-66","f","$30,000 to $34,999"
"4799","ind5317","659","65-66","f","$25,000 to $29,999"
"4800","ind5318","1028","65-66","f","Less than $10,000"
"4801","ind5319","1004","65-66","f","Less than $10,000"
"4802","ind532","678","65-66","f","$30,000 to $34,999"
"4803","ind5320","2030","65-66","f","$10,000 to $14,999"
"4804","ind5321","1480","65-66","f","$10,000 to $14,999"
"4805","ind5322","537","65-66","f","$20,000 to $24,999"
"4806","ind5323","753","65-66","f","$30,000 to $34,999"
"4807","ind5324","938","65-66","f","$60,000 to $74,999"
"4808","ind5325","854","65-66","f","$50,000 to $59,999"
"4809","ind533","867","65-66","f","$50,000 to $59,999"
"4810","ind534","828","65-66","f","$45,000 to $49,999"
"4811","ind535","822","65-66","f","$45,000 to $49,999"
"4812","ind536","596","65-66","f","$25,000 to $29,999"
"4813","ind537","702","65-66","f","$30,000 to $34,999"
"4814","ind538","795","65-66","f","$35,000 to $39,999"
"4815","ind539","968","67-69","f","$60,000 to $74,999"
"4816","ind54","640","67-69","f","$25,000 to $29,999"
"4817","ind540","721","67-69","f","$30,000 to $34,999"
"4818","ind541","605","67-69","f","$25,000 to $29,999"
"4819","ind542","665","67-69","f","$25,000 to $29,999"
"4820","ind543","574","67-69","f","$20,000 to $24,999"
"4821","ind544","631","67-69","f","$25,000 to $29,999"
"4822","ind545","764","67-69","f","$30,000 to $34,999"
"4823","ind546","740","67-69","f","$30,000 to $34,999"
"4824","ind547","937","67-69","f","$60,000 to $74,999"
"4825","ind548","831","67-69","f","$45,000 to $49,999"
"4826","ind549","835","67-69","f","$45,000 to $49,999"
"4827","ind55","1051","67-69","f","$10,000 to $14,999"
"4828","ind550","959","67-69","f","$60,000 to $74,999"
"4829","ind551","888","67-69","f","$50,000 to $59,999"
"4830","ind552","855","67-69","f","$50,000 to $59,999"
"4831","ind553","615","67-69","f","$25,000 to $29,999"
"4832","ind554","775","67-69","f","$30,000 to $34,999"
"4833","ind555","669","67-69","f","$25,000 to $29,999"
"4834","ind556","697","67-69","f","$30,000 to $34,999"
"4835","ind557","604","67-69","f","$25,000 to $29,999"
"4836","ind558","889","67-69","f","$50,000 to $59,999"
"4837","ind559","514","67-69","f","$15,000 to $19,999"
"4838","ind56","995","67-69","f","$100,000 to $124,999"
"4839","ind560","696","67-69","f","$30,000 to $34,999"
"4840","ind561","548","67-69","f","$20,000 to $24,999"
"4841","ind562","941","67-69","f","$60,000 to $74,999"
"4842","ind563","964","67-69","f","$60,000 to $74,999"
"4843","ind564","848","67-69","f","$45,000 to $49,999"
"4844","ind565","606","67-69","f","$25,000 to $29,999"
"4845","ind566","1001","67-69","f","Less than $10,000"
"4846","ind567","772","67-69","f","$30,000 to $34,999"
"4847","ind568","816","67-69","f","$40,000 to $44,999"
"4848","ind569","2030","67-69","f","$10,000 to $14,999"
"4849","ind57","878","67-69","f","$50,000 to $59,999"
"4850","ind570","922","67-69","f","$50,000 to $59,999"
"4851","ind571","949","67-69","f","$60,000 to $74,999"
"4852","ind572","725","67-69","f","$30,000 to $34,999"
"4853","ind573","1002","67-69","f","Less than $10,000"
