"","Ind","age","sex","house","income"
"4167","ind9107","67-69","f","1483","$20,000 to $24,999"
"4168","ind9210","70-74","f","1484","$20,000 to $24,999"
"4169","ind9570","75-79","f","1485","$20,000 to $24,999"
"4170","ind9368","70-74","f","1486","$20,000 to $24,999"
"4171","ind9944","85-NA","f","1487","$20,000 to $24,999"
"4172","ind9714","80-84","f","1488","$20,000 to $24,999"
"4173","ind8867","65-66","f","1489","$20,000 to $24,999"
"4174","ind8973","65-66","f","1490","$20,000 to $24,999"
"4175","ind9537","75-79","f","1491","$20,000 to $24,999"
"4176","ind9482","75-79","f","1492","$20,000 to $24,999"
"4177","ind9529","75-79","f","1493","$20,000 to $24,999"
"4178","ind9738","80-84","f","1494","$20,000 to $24,999"
"4179","ind8910","65-66","f","1495","$20,000 to $24,999"
"4180","ind9113","67-69","f","1496","$20,000 to $24,999"
"4181","ind9935","85-NA","f","1497","$20,000 to $24,999"
"4182","ind9649","80-84","f","1498","$20,000 to $24,999"
"4183","ind9818","85-NA","f","1499","$20,000 to $24,999"
"4184","ind9464","75-79","f","1500","$20,000 to $24,999"
"4185","ind9461","70-74","f","1501","$20,000 to $24,999"
"4186","ind9031","67-69","f","1502","$20,000 to $24,999"
"4187","ind8984","65-66","f","1503","$20,000 to $24,999"
"4188","ind9774","80-84","f","1504","$25,000 to $29,999"
"4189","ind9100","67-69","f","1505","$25,000 to $29,999"
"4190","ind9778","80-84","f","1506","$25,000 to $29,999"
"4191","ind9742","80-84","f","1507","$25,000 to $29,999"
"4192","ind9766","80-84","f","1508","$25,000 to $29,999"
"4193","ind9359","70-74","f","1509","$25,000 to $29,999"
"4194","ind9495","75-79","f","1510","$25,000 to $29,999"
"4195","ind8837","65-66","f","1511","$25,000 to $29,999"
"4196","ind9200","70-74","f","1512","$25,000 to $29,999"
"4197","ind9046","67-69","f","1513","$25,000 to $29,999"
"4198","ind9768","80-84","f","1514","$25,000 to $29,999"
"4199","ind9358","70-74","f","1515","$25,000 to $29,999"
"4200","ind882","65-66","f","1516","$25,000 to $29,999"
"4201","ind9223","70-74","f","1517","$25,000 to $29,999"
"4202","ind967","80-84","f","1518","$25,000 to $29,999"
"4203","ind9337","70-74","f","1519","$25,000 to $29,999"
"4204","ind9606","75-79","f","1520","$25,000 to $29,999"
"4205","ind9128","67-69","f","1521","$25,000 to $29,999"
"4206","ind9792","80-84","f","1522","$25,000 to $29,999"
"4207","ind9153","67-69","f","1523","$25,000 to $29,999"
"4208","ind955","75-79","f","1524","$25,000 to $29,999"
"4209","ind8963","65-66","f","1525","$25,000 to $29,999"
"4210","ind9352","70-74","f","1526","$25,000 to $29,999"
"4211","ind9622","80-84","f","1527","$25,000 to $29,999"
"4212","ind9503","75-79","f","1528","$25,000 to $29,999"
"4213","ind8994","67-69","f","1529","$25,000 to $29,999"
"4214","ind9553","75-79","f","1530","$25,000 to $29,999"
"4215","ind9521","75-79","f","1531","$25,000 to $29,999"
"4216","ind9354","70-74","f","1532","$25,000 to $29,999"
"4217","ind9084","67-69","f","1533","$25,000 to $29,999"
"4218","ind8914","65-66","f","1534","$25,000 to $29,999"
"4219","ind8961","65-66","f","1535","$25,000 to $29,999"
"4220","ind9357","70-74","f","1536","$25,000 to $29,999"
"4221","ind9424","70-74","f","1537","$25,000 to $29,999"
"4222","ind8941","65-66","f","1538","$25,000 to $29,999"
"4223","ind9635","80-84","f","1539","$25,000 to $29,999"
"4224","ind9481","75-79","f","1540","$25,000 to $29,999"
"4225","ind9924","85-NA","f","1541","$25,000 to $29,999"
"4226","ind956","75-79","f","1542","$25,000 to $29,999"
"4227","ind9314","70-74","f","1543","$25,000 to $29,999"
"4228","ind894","65-66","f","1544","$25,000 to $29,999"
"4229","ind9124","67-69","f","1545","$25,000 to $29,999"
"4230","ind902","67-69","f","1546","$25,000 to $29,999"
"4231","ind9734","80-84","f","1547","$25,000 to $29,999"
"4232","ind9376","70-74","f","1548","$25,000 to $29,999"
"4233","ind9625","80-84","f","1549","$25,000 to $29,999"
"4234","ind996","85-NA","f","1550","$25,000 to $29,999"
"4235","ind9897","85-NA","f","1551","$25,000 to $29,999"
"4236","ind9675","80-84","f","1552","$25,000 to $29,999"
"4237","ind8861","65-66","f","1553","$25,000 to $29,999"
"4238","ind9655","80-84","f","1554","$25,000 to $29,999"
"4239","ind9513","75-79","f","1555","$25,000 to $29,999"
"4240","ind9970","85-NA","f","1556","$25,000 to $29,999"
"4241","ind9152","67-69","f","1557","$25,000 to $29,999"
"4242","ind905","67-69","f","1558","$25,000 to $29,999"
"4243","ind8976","65-66","f","1559","$25,000 to $29,999"
"4244","ind9257","70-74","f","1560","$25,000 to $29,999"
"4245","ind9117","67-69","f","1561","$25,000 to $29,999"
"4246","ind8881","65-66","f","1562","$25,000 to $29,999"
"4247","ind9364","70-74","f","1563","$25,000 to $29,999"
"4248","ind8921","65-66","f","1564","$25,000 to $29,999"
"4249","ind9951","85-NA","f","1565","$25,000 to $29,999"
"4250","ind9807","85-NA","f","1566","$25,000 to $29,999"
"4251","ind9093","67-69","f","1567","$25,000 to $29,999"
"4252","ind9938","85-NA","f","1568","$25,000 to $29,999"
"4253","ind9056","67-69","f","1569","$25,000 to $29,999"
"4254","ind8912","65-66","f","1570","$25,000 to $29,999"
"4255","ind9490","75-79","f","1571","$25,000 to $29,999"
"4256","ind9637","80-84","f","1572","$25,000 to $29,999"
"4257","ind916","67-69","f","1573","$25,000 to $29,999"
"4258","ind9817","85-NA","f","1574","$25,000 to $29,999"
"4259","ind9947","85-NA","f","1575","$25,000 to $29,999"
"4260","ind9887","85-NA","f","1576","$25,000 to $29,999"
"4261","ind9567","75-79","f","1577","$25,000 to $29,999"
"4262","ind990","85-NA","f","1578","$25,000 to $29,999"
"4263","ind9159","67-69","f","1579","$25,000 to $29,999"
"4264","ind9112","67-69","f","1580","$25,000 to $29,999"
"4265","ind9949","85-NA","f","1581","$25,000 to $29,999"
"4266","ind9919","85-NA","f","1582","$25,000 to $29,999"
"4267","ind9700","80-84","f","1583","$25,000 to $29,999"
"4268","ind9436","70-74","f","1584","$25,000 to $29,999"
"4269","ind9402","70-74","f","1585","$25,000 to $29,999"
"4270","ind9557","75-79","f","1586","$25,000 to $29,999"
"4271","ind8888","65-66","f","1587","$25,000 to $29,999"
"4272","ind9142","67-69","f","1588","$25,000 to $29,999"
"4273","ind9258","70-74","f","1589","$25,000 to $29,999"
"4274","ind9202","70-74","f","1590","$25,000 to $29,999"
"4275","ind9627","80-84","f","1591","$25,000 to $29,999"
"4276","ind9709","80-84","f","1592","$25,000 to $29,999"
"4277","ind9317","70-74","f","1593","$25,000 to $29,999"
"4278","ind9301","70-74","f","1594","$25,000 to $29,999"
"4279","ind9896","85-NA","f","1595","$25,000 to $29,999"
"4280","ind9344","70-74","f","1596","$25,000 to $29,999"
"4281","ind904","67-69","f","1597","$25,000 to $29,999"
"4282","ind9261","70-74","f","1598","$25,000 to $29,999"
"4283","ind9763","80-84","f","1599","$25,000 to $29,999"
"4284","ind8866","65-66","f","1600","$25,000 to $29,999"
"4285","ind9434","70-74","f","1601","$25,000 to $29,999"
"4286","ind9676","80-84","f","1602","$25,000 to $29,999"
"4287","ind9528","75-79","f","1603","$25,000 to $29,999"
"4288","ind9804","85-NA","f","1604","$25,000 to $29,999"
"4289","ind9432","70-74","f","1605","$25,000 to $29,999"
"4290","ind9165","67-69","f","1606","$25,000 to $29,999"
"4291","ind9906","85-NA","f","1607","$25,000 to $29,999"
"4292","ind9871","85-NA","f","1608","$25,000 to $29,999"
"4293","ind8993","67-69","f","1609","$25,000 to $29,999"
"4294","ind9641","80-84","f","1610","$25,000 to $29,999"
"4295","ind8879","65-66","f","1611","$25,000 to $29,999"
"4296","ind8958","65-66","f","1612","$25,000 to $29,999"
"4297","ind4321","70-74","m","1613","$25,000 to $29,999"
"4298","ind4356","70-74","m","1614","$25,000 to $29,999"
"4299","ind4489","70-74","m","1615","$25,000 to $29,999"
"4300","ind4433","70-74","m","1616","$25,000 to $29,999"
"4301","ind4231","67-69","m","1617","$25,000 to $29,999"
"4302","ind455","75-79","m","1618","$25,000 to $29,999"
"4303","ind4730","85-NA","m","1619","$25,000 to $29,999"
"4304","ind4343","70-74","m","1620","$25,000 to $29,999"
"4305","ind4488","70-74","m","1621","$25,000 to $29,999"
"4306","ind4158","67-69","m","1622","$25,000 to $29,999"
"4307","ind4601","75-79","m","1623","$25,000 to $29,999"
"4308","ind4669","80-84","m","1624","$25,000 to $29,999"
"4309","ind4382","70-74","m","1625","$30,000 to $34,999"
"4310","ind4422","70-74","m","1626","$30,000 to $34,999"
"4311","ind4778","85-NA","m","1627","$30,000 to $34,999"
"4312","ind4106","67-69","m","1628","$30,000 to $34,999"
"4313","ind4485","70-74","m","1629","$30,000 to $34,999"
"4314","ind3991","65-66","m","1630","$30,000 to $34,999"
"4315","ind4494","75-79","m","1631","$30,000 to $34,999"
"4316","ind4410","70-74","m","1632","$30,000 to $34,999"
"4317","ind4379","70-74","m","1633","$30,000 to $34,999"
"4318","ind4526","75-79","m","1634","$30,000 to $34,999"
"4319","ind4386","70-74","m","1635","$30,000 to $34,999"
"4320","ind4434","70-74","m","1636","$30,000 to $34,999"
"4321","ind4359","70-74","m","1637","$30,000 to $34,999"
"4322","ind4659","80-84","m","1638","$30,000 to $34,999"
"4323","ind4645","75-79","m","1639","$30,000 to $34,999"
"4324","ind4130","67-69","m","1640","$30,000 to $34,999"
"4325","ind4735","85-NA","m","1641","$30,000 to $34,999"
"4326","ind4492","75-79","m","1642","$30,000 to $34,999"
"4327","ind3961","65-66","m","1643","$30,000 to $34,999"
"4328","ind4640","75-79","m","1644","$30,000 to $34,999"
"4329","ind4531","75-79","m","1645","$30,000 to $34,999"
"4330","ind449","75-79","m","1646","$30,000 to $34,999"
"4331","ind4129","67-69","m","1647","$30,000 to $34,999"
"4332","ind3971","65-66","m","1648","$30,000 to $34,999"
"4333","ind4610","75-79","m","1649","$30,000 to $34,999"
"4334","ind4587","75-79","m","1650","$30,000 to $34,999"
"4335","ind4757","85-NA","m","1651","$30,000 to $34,999"
"4336","ind4650","80-84","m","1652","$30,000 to $34,999"
"4337","ind4150","67-69","m","1653","$30,000 to $34,999"
"4338","ind4307","70-74","m","1654","$30,000 to $34,999"
"4339","ind4165","67-69","m","1655","$30,000 to $34,999"
"4340","ind4738","85-NA","m","1656","$30,000 to $34,999"
"4341","ind463","75-79","m","1657","$30,000 to $34,999"
"4342","ind4524","75-79","m","1658","$30,000 to $34,999"
"4343","ind4415","70-74","m","1659","$30,000 to $34,999"
"4344","ind4296","70-74","m","1660","$30,000 to $34,999"
"4345","ind398","65-66","m","1661","$30,000 to $34,999"
"4346","ind3949","65-66","m","1662","$30,000 to $34,999"
"4347","ind4693","80-84","m","1663","$30,000 to $34,999"
"4348","ind4335","70-74","m","1664","$30,000 to $34,999"
"4349","ind4481","70-74","m","1665","$30,000 to $34,999"
"4350","ind4102","67-69","m","1666","$30,000 to $34,999"
"4351","ind4473","70-74","m","1667","$30,000 to $34,999"
"4352","ind4304","70-74","m","1668","$30,000 to $34,999"
"4353","ind4360","70-74","m","1669","$30,000 to $34,999"
"4354","ind440","70-74","m","1670","$30,000 to $34,999"
"4355","ind4737","85-NA","m","1671","$30,000 to $34,999"
"4356","ind4060","65-66","m","1672","$30,000 to $34,999"
"4357","ind4376","70-74","m","1673","$30,000 to $34,999"
"4358","ind4710","80-84","m","1674","$30,000 to $34,999"
"4359","ind4724","80-84","m","1675","$30,000 to $34,999"
"4360","ind4311","70-74","m","1676","$30,000 to $34,999"
"4361","ind4599","75-79","m","1677","$30,000 to $34,999"
"4362","ind4147","67-69","m","1678","$30,000 to $34,999"
"4363","ind4483","70-74","m","1679","$30,000 to $34,999"
"4364","ind4362","70-74","m","1680","$30,000 to $34,999"
"4365","ind4699","80-84","m","1681","$30,000 to $34,999"
"4366","ind4534","75-79","m","1682","$30,000 to $34,999"
"4367","ind4314","70-74","m","1683","$30,000 to $34,999"
"4368","ind4692","80-84","m","1684","$30,000 to $34,999"
"4369","ind4759","85-NA","m","1685","$30,000 to $34,999"
"4370","ind3939","65-66","m","1686","$30,000 to $34,999"
"4371","ind4355","70-74","m","1687","$30,000 to $34,999"
"4372","ind445","70-74","m","1688","$30,000 to $34,999"
"4373","ind3951","65-66","m","1689","$30,000 to $34,999"
"4374","ind4057","65-66","m","1690","$30,000 to $34,999"
"4375","ind42","67-69","m","1691","$30,000 to $34,999"
"4376","ind4553","75-79","m","1692","$30,000 to $34,999"
"4377","ind4170","67-69","m","1693","$30,000 to $34,999"
"4378","ind4750","85-NA","m","1694","$30,000 to $34,999"
"4379","ind4773","85-NA","m","1695","$30,000 to $34,999"
"4380","ind4694","80-84","m","1696","$30,000 to $34,999"
"4381","ind4248","67-69","m","1697","$30,000 to $34,999"
"4382","ind4078","67-69","m","1698","$30,000 to $34,999"
"4383","ind4719","80-84","m","1699","$30,000 to $34,999"
"4384","ind4517","75-79","m","1700","$30,000 to $34,999"
"4385","ind4581","75-79","m","1701","$30,000 to $34,999"
"4386","ind4732","85-NA","m","1702","$30,000 to $34,999"
"4387","ind4280","70-74","m","1703","$30,000 to $34,999"
"4388","ind4533","75-79","m","1704","$30,000 to $34,999"
"4389","ind4384","70-74","m","1705","$30,000 to $34,999"
"4390","ind4390","70-74","m","1706","$30,000 to $34,999"
"4391","ind4109","67-69","m","1707","$30,000 to $34,999"
"4392","ind4555","75-79","m","1708","$30,000 to $34,999"
"4393","ind427","67-69","m","1709","$30,000 to $34,999"
"4394","ind4259","67-69","m","1710","$30,000 to $34,999"
"4395","ind43","70-74","m","1711","$30,000 to $34,999"
"4396","ind4401","70-74","m","1712","$30,000 to $34,999"
"4397","ind4398","70-74","m","1713","$30,000 to $34,999"
"4398","ind4058","65-66","m","1714","$30,000 to $34,999"
"4399","ind4613","75-79","m","1715","$30,000 to $34,999"
"4400","ind3952","65-66","m","1716","$30,000 to $34,999"
"4401","ind4623","75-79","m","1717","$30,000 to $34,999"
"4402","ind4125","67-69","m","1718","$30,000 to $34,999"
"4403","ind4660","80-84","m","1719","$30,000 to $34,999"
"4404","ind4284","70-74","m","1720","$30,000 to $34,999"
"4405","ind4567","75-79","m","1721","$30,000 to $34,999"
"4406","ind4563","75-79","m","1722","$30,000 to $34,999"
"4407","ind4507","75-79","m","1723","$30,000 to $34,999"
"4408","ind4596","75-79","m","1724","$30,000 to $34,999"
"4409","ind4098","67-69","m","1725","$30,000 to $34,999"
"4410","ind4257","67-69","m","1726","$30,000 to $34,999"
"4411","ind4634","75-79","m","1727","$30,000 to $34,999"
"4412","ind4264","67-69","m","1728","$30,000 to $34,999"
"4413","ind4592","75-79","m","1729","$30,000 to $34,999"
"4414","ind4244","67-69","m","1730","$30,000 to $34,999"
"4415","ind3968","65-66","m","1731","$30,000 to $34,999"
"4416","ind4089","67-69","m","1732","$30,000 to $34,999"
"4417","ind4626","75-79","m","1733","$30,000 to $34,999"
"4418","ind4443","70-74","m","1734","$30,000 to $34,999"
"4419","ind407","65-66","m","1735","$30,000 to $34,999"
"4420","ind4164","67-69","m","1736","$30,000 to $34,999"
"4421","ind451","75-79","m","1737","$30,000 to $34,999"
"4422","ind4575","75-79","m","1738","$30,000 to $34,999"
"4423","ind405","65-66","m","1739","$30,000 to $34,999"
"4424","ind4423","70-74","m","1740","$30,000 to $34,999"
"4425","ind4215","67-69","m","1741","$30,000 to $34,999"
"4426","ind4142","67-69","m","1742","$30,000 to $34,999"
"4427","ind437","70-74","m","1743","$30,000 to $34,999"
"4428","ind4351","70-74","m","1744","$30,000 to $34,999"
"4429","ind4358","70-74","m","1745","$30,000 to $34,999"
"4430","ind4777","85-NA","m","1746","$30,000 to $34,999"
"4431","ind4654","80-84","m","1747","$30,000 to $34,999"
"4432","ind461","75-79","m","1748","$30,000 to $34,999"
"4433","ind4048","65-66","m","1749","$30,000 to $34,999"
"4434","ind4266","67-69","m","1750","$30,000 to $34,999"
"4435","ind3979","65-66","m","1751","$30,000 to $34,999"
"4436","ind4506","75-79","m","1752","$30,000 to $34,999"
"4437","ind4419","70-74","m","1753","$30,000 to $34,999"
"4438","ind4138","67-69","m","1754","$30,000 to $34,999"
"4439","ind4468","70-74","m","1755","$30,000 to $34,999"
"4440","ind4566","75-79","m","1756","$30,000 to $34,999"
"4441","ind3938","65-66","m","1757","$30,000 to $34,999"
"4442","ind4471","70-74","m","1758","$30,000 to $34,999"
"4443","ind9613","80-84","f","1135","$10,000 to $14,999"
"4444","ind9065","67-69","f","1136","$10,000 to $14,999"
"4445","ind9003","67-69","f","1137","$10,000 to $14,999"
"4446","ind949","75-79","f","1138","$10,000 to $14,999"
"4447","ind9895","85-NA","f","1139","$10,000 to $14,999"
"4448","ind9793","80-84","f","1140","$10,000 to $14,999"
"4449","ind9085","67-69","f","1141","$10,000 to $14,999"
"4450","ind8875","65-66","f","1142","$10,000 to $14,999"
"4451","ind9077","67-69","f","1143","$10,000 to $14,999"
"4452","ind9057","67-69","f","1144","$10,000 to $14,999"
"4453","ind8860","65-66","f","1145","$10,000 to $14,999"
"4454","ind9885","85-NA","f","1146","$10,000 to $14,999"
"4455","ind9859","85-NA","f","1147","$10,000 to $14,999"
"4456","ind9339","70-74","f","1148","$10,000 to $14,999"
"4457","ind9033","67-69","f","1149","$10,000 to $14,999"
"4458","ind9028","67-69","f","1150","$10,000 to $14,999"
"4459","ind8985","65-66","f","1151","$10,000 to $14,999"
"4460","ind995","85-NA","f","1152","$10,000 to $14,999"
"4461","ind8804","65-66","f","1153","$10,000 to $14,999"
"4462","ind9479","75-79","f","1154","$10,000 to $14,999"
"4463","ind9505","75-79","f","1155","$10,000 to $14,999"
"4464","ind8818","65-66","f","1156","$10,000 to $14,999"
"4465","ind8830","65-66","f","1157","$10,000 to $14,999"
"4466","ind9192","70-74","f","1158","$10,000 to $14,999"
"4467","ind892","65-66","f","1159","$10,000 to $14,999"
"4468","ind9790","80-84","f","1160","$10,000 to $14,999"
"4469","ind9543","75-79","f","1161","$10,000 to $14,999"
"4470","ind9367","70-74","f","1162","$10,000 to $14,999"
"4471","ind9874","85-NA","f","1163","$10,000 to $14,999"
"4472","ind9975","85-NA","f","1164","$10,000 to $14,999"
"4473","ind9211","70-74","f","1165","$10,000 to $14,999"
"4474","ind9784","80-84","f","1166","$10,000 to $14,999"
"4475","ind9971","85-NA","f","1167","$10,000 to $14,999"
"4476","ind9312","70-74","f","1168","$10,000 to $14,999"
"4477","ind9824","85-NA","f","1169","$10,000 to $14,999"
"4478","ind9186","70-74","f","1170","$10,000 to $14,999"
"4479","ind8841","65-66","f","1171","$10,000 to $14,999"
"4480","ind9066","67-69","f","1172","$10,000 to $14,999"
"4481","ind9054","67-69","f","1173","$10,000 to $14,999"
"4482","ind9079","67-69","f","1174","$10,000 to $14,999"
"4483","ind9441","70-74","f","1175","$10,000 to $14,999"
