"","Ind","house","age","sex","income"
"10832","ind9363","1417","70-74","f","$20,000 to $24,999"
"10833","ind9364","1563","70-74","f","$25,000 to $29,999"
"10834","ind9365","1206","70-74","f","$10,000 to $14,999"
"10835","ind9366","1179","70-74","f","$10,000 to $14,999"
"10836","ind9367","1162","70-74","f","$10,000 to $14,999"
"10837","ind9368","1486","70-74","f","$20,000 to $24,999"
"10838","ind9369","1770","70-74","f","$35,000 to $39,999"
"10839","ind937","1111","70-74","f","Less than $10,000"
"10840","ind9370","1932","70-74","f","$50,000 to $59,999"
"10841","ind9371","1261","70-74","f","$15,000 to $19,999"
"10842","ind9372","2175","70-74","f","$100,000 to $124,999"
"10843","ind9373","1085","70-74","f","Less than $10,000"
"10844","ind9374","1349","70-74","f","$15,000 to $19,999"
"10845","ind9375","1337","70-74","f","$15,000 to $19,999"
"10846","ind9376","1548","70-74","f","$25,000 to $29,999"
"10847","ind9377","1883","70-74","f","$45,000 to $49,999"
"10848","ind9378","1791","70-74","f","$40,000 to $44,999"
"10849","ind9379","2024","70-74","f","$60,000 to $74,999"
"10850","ind938","1238","70-74","f","$10,000 to $14,999"
"10851","ind9380","1429","70-74","f","$20,000 to $24,999"
"10852","ind9381","1302","70-74","f","$15,000 to $19,999"
"10853","ind9382","1263","70-74","f","$15,000 to $19,999"
"10854","ind9383","1119","70-74","f","Less than $10,000"
"10855","ind9384","2077","70-74","f","$60,000 to $74,999"
"10856","ind9385","1725","70-74","f","$30,000 to $34,999"
"10857","ind9386","4624","70-74","f","$100,000 to $124,999"
"10858","ind9387","1369","70-74","f","$15,000 to $19,999"
"10859","ind9388","1405","70-74","f","$20,000 to $24,999"
"10860","ind9389","1242","70-74","f","$15,000 to $19,999"
"10861","ind939","4624","70-74","f","$100,000 to $124,999"
"10862","ind9390","1931","70-74","f","$50,000 to $59,999"
"10863","ind9391","1902","70-74","f","$50,000 to $59,999"
"10864","ind9392","1657","70-74","f","$30,000 to $34,999"
"10865","ind9393","1331","70-74","f","$15,000 to $19,999"
"10866","ind9394","2008","70-74","f","$60,000 to $74,999"
"10867","ind9395","1738","70-74","f","$30,000 to $34,999"
"10868","ind9396","2078","70-74","f","$60,000 to $74,999"
"10869","ind9397","1663","70-74","f","$30,000 to $34,999"
"10870","ind9398","1713","70-74","f","$30,000 to $34,999"
"10871","ind9399","1855","70-74","f","$45,000 to $49,999"
"10872","ind94","1467","70-74","f","$20,000 to $24,999"
"10873","ind940","4624","70-74","f","$100,000 to $124,999"
"10874","ind9400","1942","70-74","f","$50,000 to $59,999"
"10875","ind9401","4624","70-74","f","$100,000 to $124,999"
"10876","ind9402","1585","70-74","f","$25,000 to $29,999"
"10877","ind9403","1093","70-74","f","Less than $10,000"
"10878","ind9404","1386","70-74","f","$20,000 to $24,999"
"10879","ind9405","1645","70-74","f","$30,000 to $34,999"
"10880","ind9406","2079","70-74","f","$60,000 to $74,999"
"10881","ind9407","2193","70-74","f","$100,000 to $124,999"
"10882","ind9408","2023","70-74","f","$60,000 to $74,999"
"10883","ind9409","1391","70-74","f","$20,000 to $24,999"
"10884","ind941","2205","70-74","f","$100,000 to $124,999"
"10885","ind9410","2146","70-74","f","$75,000 to $99,999"
"10886","ind9411","2147","70-74","f","$75,000 to $99,999"
"10887","ind9412","2119","70-74","f","$75,000 to $99,999"
"10888","ind9413","4624","70-74","f","$100,000 to $124,999"
"10889","ind9414","1378","70-74","f","$20,000 to $24,999"
"10890","ind9415","4624","70-74","f","$100,000 to $124,999"
"10891","ind9416","1403","70-74","f","$20,000 to $24,999"
"10892","ind9417","2111","70-74","f","$75,000 to $99,999"
"10893","ind9418","1340","70-74","f","$15,000 to $19,999"
"10894","ind9419","1978","70-74","f","$50,000 to $59,999"
"10895","ind942","1239","70-74","f","$10,000 to $14,999"
"10896","ind9420","1712","70-74","f","$30,000 to $34,999"
"10897","ind9421","1857","70-74","f","$45,000 to $49,999"
"10898","ind9422","2082","70-74","f","$60,000 to $74,999"
"10899","ind9423","1807","70-74","f","$40,000 to $44,999"
"10900","ind9424","1537","70-74","f","$25,000 to $29,999"
"10901","ind9425","1198","70-74","f","$10,000 to $14,999"
"10902","ind9426","2163","70-74","f","$75,000 to $99,999"
"10903","ind9427","2099","70-74","f","$75,000 to $99,999"
"10904","ind9428","4624","70-74","f","$100,000 to $124,999"
"10905","ind9429","4624","70-74","f","$100,000 to $124,999"
"10906","ind943","4624","70-74","f","$100,000 to $124,999"
"10907","ind9430","1641","70-74","f","$30,000 to $34,999"
"10908","ind9431","4624","70-74","f","$100,000 to $124,999"
"10909","ind9432","1605","70-74","f","$25,000 to $29,999"
"10910","ind9433","1317","70-74","f","$15,000 to $19,999"
"10911","ind9434","1601","70-74","f","$25,000 to $29,999"
"10912","ind9435","1307","70-74","f","$15,000 to $19,999"
"10913","ind9436","1584","70-74","f","$25,000 to $29,999"
"10914","ind9437","1925","70-74","f","$50,000 to $59,999"
"10915","ind9438","1798","70-74","f","$40,000 to $44,999"
"10916","ind9439","4624","70-74","f","$100,000 to $124,999"
"10917","ind944","1635","70-74","f","$30,000 to $34,999"
"10918","ind9440","1230","70-74","f","$10,000 to $14,999"
"10919","ind9441","1175","70-74","f","$10,000 to $14,999"
"10920","ind9442","1202","70-74","f","$10,000 to $14,999"
"10921","ind9443","2028","70-74","f","$60,000 to $74,999"
"10922","ind9444","1214","70-74","f","$10,000 to $14,999"
"10923","ind9445","4624","70-74","f","$100,000 to $124,999"
"10924","ind9446","1381","70-74","f","$20,000 to $24,999"
"10925","ind9447","4624","70-74","f","$100,000 to $124,999"
"10926","ind9448","4624","70-74","f","$100,000 to $124,999"
"10927","ind9449","1797","70-74","f","$40,000 to $44,999"
"10928","ind945","1476","70-74","f","$20,000 to $24,999"
"10929","ind9450","2132","70-74","f","$75,000 to $99,999"
"10930","ind9451","1794","70-74","f","$40,000 to $44,999"
"10931","ind9452","4624","70-74","f","$100,000 to $124,999"
"10932","ind9453","1189","70-74","f","$10,000 to $14,999"
"10933","ind9454","1903","70-74","f","$50,000 to $59,999"
"10934","ind9455","1975","70-74","f","$50,000 to $59,999"
"10935","ind9456","4624","70-74","f","$100,000 to $124,999"
"10936","ind9457","2181","70-74","f","$100,000 to $124,999"
"10937","ind9458","1482","70-74","f","$20,000 to $24,999"
"10938","ind9459","1933","70-74","f","$50,000 to $59,999"
"10939","ind946","1684","70-74","f","$30,000 to $34,999"
"10940","ind9460","1187","70-74","f","$10,000 to $14,999"
"10941","ind9461","1501","70-74","f","$20,000 to $24,999"
"10942","ind9462","2144","75-79","f","$75,000 to $99,999"
"10943","ind9463","2083","75-79","f","$60,000 to $74,999"
"10944","ind9464","1500","75-79","f","$20,000 to $24,999"
"10945","ind9465","4624","75-79","f","$100,000 to $124,999"
"10946","ind9466","1315","75-79","f","$15,000 to $19,999"
"10947","ind9467","2134","75-79","f","$75,000 to $99,999"
"10948","ind9468","2191","75-79","f","$100,000 to $124,999"
"10949","ind9469","1358","75-79","f","$15,000 to $19,999"
"10950","ind947","1706","75-79","f","$30,000 to $34,999"
"10951","ind9470","1879","75-79","f","$45,000 to $49,999"
"10952","ind9471","1861","75-79","f","$45,000 to $49,999"
"10953","ind9472","4624","75-79","f","$100,000 to $124,999"
"10954","ind9473","1815","75-79","f","$40,000 to $44,999"
"10955","ind9474","1473","75-79","f","$20,000 to $24,999"
"10956","ind9475","2166","75-79","f","$75,000 to $99,999"
"10957","ind9476","1648","75-79","f","$30,000 to $34,999"
"10958","ind9477","1236","75-79","f","$10,000 to $14,999"
"10959","ind9478","1091","75-79","f","Less than $10,000"
"10960","ind9479","1154","75-79","f","$10,000 to $14,999"
"10961","ind948","2200","75-79","f","$100,000 to $124,999"
"10962","ind9480","1876","75-79","f","$45,000 to $49,999"
"10963","ind9481","1540","75-79","f","$25,000 to $29,999"
"10964","ind9482","1492","75-79","f","$20,000 to $24,999"
"10965","ind9483","4624","75-79","f","$100,000 to $124,999"
"10966","ind9484","1646","75-79","f","$30,000 to $34,999"
"10967","ind9485","2118","75-79","f","$75,000 to $99,999"
"10968","ind9486","1245","75-79","f","$15,000 to $19,999"
"10969","ind9487","1325","75-79","f","$15,000 to $19,999"
"10970","ind9488","2031","75-79","f","$60,000 to $74,999"
"10971","ind9489","2097","75-79","f","$60,000 to $74,999"
"10972","ind949","1138","75-79","f","$10,000 to $14,999"
"10973","ind9490","1571","75-79","f","$25,000 to $29,999"
"10974","ind9491","4624","75-79","f","$100,000 to $124,999"
"10975","ind9492","1785","75-79","f","$40,000 to $44,999"
"10976","ind9493","4624","75-79","f","$100,000 to $124,999"
"10977","ind9494","1470","75-79","f","$20,000 to $24,999"
"10978","ind9495","1510","75-79","f","$25,000 to $29,999"
"10979","ind9496","1199","75-79","f","$10,000 to $14,999"
"10980","ind9497","1410","75-79","f","$20,000 to $24,999"
"10981","ind9498","4624","75-79","f","$100,000 to $124,999"
"10982","ind9499","4624","75-79","f","$100,000 to $124,999"
"10983","ind95","4624","75-79","f","$100,000 to $124,999"
"10984","ind950","1087","75-79","f","Less than $10,000"
"10985","ind9500","4624","75-79","f","$100,000 to $124,999"
"10986","ind9501","1670","75-79","f","$30,000 to $34,999"
"10987","ind9502","1860","75-79","f","$45,000 to $49,999"
"10988","ind9503","1528","75-79","f","$25,000 to $29,999"
"10989","ind9504","1264","75-79","f","$15,000 to $19,999"
"10990","ind9505","1155","75-79","f","$10,000 to $14,999"
"10991","ind9506","2046","75-79","f","$60,000 to $74,999"
"10992","ind9507","1634","75-79","f","$30,000 to $34,999"
"10993","ind9508","1446","75-79","f","$20,000 to $24,999"
"10994","ind9509","1973","75-79","f","$50,000 to $59,999"
"10995","ind951","1398","75-79","f","$20,000 to $24,999"
"10996","ind9510","1927","75-79","f","$50,000 to $59,999"
"10997","ind9511","4624","75-79","f","$100,000 to $124,999"
"10998","ind9512","2227","75-79","f","$100,000 to $124,999"
"10999","ind9513","1555","75-79","f","$25,000 to $29,999"
"11000","ind9514","4624","75-79","f","$100,000 to $124,999"
"11001","ind9515","1901","75-79","f","$50,000 to $59,999"
"11002","ind9516","1898","75-79","f","$50,000 to $59,999"
"11003","ind9517","3565","75-79","f","$100,000 to $124,999"
"11004","ind9518","4624","75-79","f","$100,000 to $124,999"
"11005","ind9519","1787","75-79","f","$40,000 to $44,999"
"11006","ind952","1630","75-79","f","$30,000 to $34,999"
"11007","ind9520","2176","75-79","f","$100,000 to $124,999"
"11008","ind9521","1531","75-79","f","$25,000 to $29,999"
"11009","ind9522","4624","75-79","f","$100,000 to $124,999"
"11010","ind9523","1125","75-79","f","Less than $10,000"
"11011","ind9524","1627","75-79","f","$30,000 to $34,999"
"11012","ind9525","1831","75-79","f","$40,000 to $44,999"
"11013","ind9526","4624","75-79","f","$100,000 to $124,999"
"11014","ind9527","2054","75-79","f","$60,000 to $74,999"
"11015","ind9528","1603","75-79","f","$25,000 to $29,999"
"11016","ind9529","1493","75-79","f","$20,000 to $24,999"
"11017","ind953","1260","75-79","f","$15,000 to $19,999"
"11018","ind9530","1366","75-79","f","$15,000 to $19,999"
"11019","ind9531","4624","75-79","f","$100,000 to $124,999"
"11020","ind9532","1749","75-79","f","$30,000 to $34,999"
"11021","ind9533","2026","75-79","f","$60,000 to $74,999"
"11022","ind9534","1891","75-79","f","$45,000 to $49,999"
"11023","ind9535","4624","75-79","f","$100,000 to $124,999"
"11024","ind9536","4624","75-79","f","$100,000 to $124,999"
"11025","ind9537","1491","75-79","f","$20,000 to $24,999"
"11026","ind9538","1953","75-79","f","$50,000 to $59,999"
"11027","ind9539","2093","75-79","f","$60,000 to $74,999"
"11028","ind954","1287","75-79","f","$15,000 to $19,999"
"11029","ind9540","2042","75-79","f","$60,000 to $74,999"
"11030","ind9541","4624","75-79","f","$100,000 to $124,999"
"11031","ind9542","1871","75-79","f","$45,000 to $49,999"
"11032","ind9543","1161","75-79","f","$10,000 to $14,999"
"11033","ind9544","1400","75-79","f","$20,000 to $24,999"
"11034","ind9545","1090","75-79","f","Less than $10,000"
"11035","ind9546","1246","75-79","f","$15,000 to $19,999"
"11036","ind9547","4624","75-79","f","$100,000 to $124,999"
"11037","ind9548","1278","75-79","f","$15,000 to $19,999"
"11038","ind9549","2133","75-79","f","$75,000 to $99,999"
"11039","ind955","1524","75-79","f","$25,000 to $29,999"
"11040","ind9550","2052","75-79","f","$60,000 to $74,999"
"11041","ind9551","2194","75-79","f","$100,000 to $124,999"
"11042","ind9552","1367","75-79","f","$15,000 to $19,999"
"11043","ind9553","1530","75-79","f","$25,000 to $29,999"
"11044","ind9554","1393","75-79","f","$20,000 to $24,999"
"11045","ind9555","1185","75-79","f","$10,000 to $14,999"
"11046","ind9556","1084","75-79","f","Less than $10,000"
"11047","ind9557","1586","75-79","f","$25,000 to $29,999"
"11048","ind9558","1621","75-79","f","$25,000 to $29,999"
"11049","ind9559","1961","75-79","f","$50,000 to $59,999"
"11050","ind956","1542","75-79","f","$25,000 to $29,999"
"11051","ind9560","1828","75-79","f","$40,000 to $44,999"
"11052","ind9561","4624","75-79","f","$100,000 to $124,999"
"11053","ind9562","1474","75-79","f","$20,000 to $24,999"
"11054","ind9563","2180","75-79","f","$100,000 to $124,999"
"11055","ind9564","4624","75-79","f","$100,000 to $124,999"
"11056","ind9565","2131","75-79","f","$75,000 to $99,999"
"11057","ind9566","2101","75-79","f","$75,000 to $99,999"
"11058","ind9567","1577","75-79","f","$25,000 to $29,999"
"11059","ind9568","1441","75-79","f","$20,000 to $24,999"
"11060","ind9569","2201","75-79","f","$100,000 to $124,999"
"11061","ind957","2169","75-79","f","$75,000 to $99,999"
"11062","ind9570","1485","75-79","f","$20,000 to $24,999"
"11063","ind9571","1456","75-79","f","$20,000 to $24,999"
"11064","ind9572","1100","75-79","f","Less than $10,000"
"11065","ind9573","1615","75-79","f","$25,000 to $29,999"
"11066","ind9574","1227","75-79","f","$10,000 to $14,999"
"11067","ind9575","1822","75-79","f","$40,000 to $44,999"
"11068","ind9576","1183","75-79","f","$10,000 to $14,999"
"11069","ind9577","1217","75-79","f","$10,000 to $14,999"
"11070","ind9578","1753","75-79","f","$30,000 to $34,999"
"11071","ind9579","2000","75-79","f","$60,000 to $74,999"
"11072","ind958","4624","75-79","f","$100,000 to $124,999"
"11073","ind9580","1734","75-79","f","$30,000 to $34,999"
"11074","ind9581","4624","75-79","f","$100,000 to $124,999"
"11075","ind9582","4624","75-79","f","$100,000 to $124,999"
"11076","ind9583","2210","75-79","f","$100,000 to $124,999"
"11077","ind9584","1623","75-79","f","$25,000 to $29,999"
"11078","ind9585","1124","75-79","f","Less than $10,000"
"11079","ind9586","4624","75-79","f","$100,000 to $124,999"
"11080","ind9587","1661","75-79","f","$30,000 to $34,999"
"11081","ind9588","2100","75-79","f","$75,000 to $99,999"
"11082","ind9589","1833","75-79","f","$40,000 to $44,999"
"11083","ind959","1332","75-79","f","$15,000 to $19,999"
"11084","ind9590","1228","75-79","f","$10,000 to $14,999"
"11085","ind9591","1884","75-79","f","$45,000 to $49,999"
"11086","ind9592","1294","75-79","f","$15,000 to $19,999"
"11087","ind9593","1401","75-79","f","$20,000 to $24,999"
"11088","ind9594","2149","75-79","f","$75,000 to $99,999"
"11089","ind9595","1453","75-79","f","$20,000 to $24,999"
"11090","ind9596","1102","75-79","f","Less than $10,000"
"11091","ind9597","1435","75-79","f","$20,000 to $24,999"
"11092","ind9598","1981","75-79","f","$50,000 to $59,999"
"11093","ind9599","4624","75-79","f","$100,000 to $124,999"
"11094","ind96","4624","75-79","f","$100,000 to $124,999"
"11095","ind960","1993","75-79","f","$60,000 to $74,999"
"11096","ind9600","1692","75-79","f","$30,000 to $34,999"
"11097","ind9601","1376","75-79","f","$20,000 to $24,999"
"11098","ind9602","2167","75-79","f","$75,000 to $99,999"
"11099","ind9603","4624","75-79","f","$100,000 to $124,999"
"11100","ind9604","1911","75-79","f","$50,000 to $59,999"
"11101","ind9605","1796","75-79","f","$40,000 to $44,999"
"11102","ind9606","1520","75-79","f","$25,000 to $29,999"
"11103","ind9607","1650","75-79","f","$30,000 to $34,999"
"11104","ind9608","1819","75-79","f","$40,000 to $44,999"
"11105","ind9609","1693","75-79","f","$30,000 to $34,999"
"11106","ind961","1984","75-79","f","$50,000 to $59,999"
"11107","ind9610","1415","75-79","f","$20,000 to $24,999"
"11108","ind9611","1133","75-79","f","Less than $10,000"
"11109","ind9612","4624","80-84","f","$100,000 to $124,999"
"11110","ind9613","1135","80-84","f","$10,000 to $14,999"
"11111","ind9614","1913","80-84","f","$50,000 to $59,999"
"11112","ind9615","4624","80-84","f","$100,000 to $124,999"
"11113","ind9616","1647","80-84","f","$30,000 to $34,999"
"11114","ind9617","1092","80-84","f","Less than $10,000"
"11115","ind9618","1910","80-84","f","$50,000 to $59,999"
"11116","ind9619","1182","80-84","f","$10,000 to $14,999"
"11117","ind962","1672","80-84","f","$30,000 to $34,999"
"11118","ind9620","2047","80-84","f","$60,000 to $74,999"
"11119","ind9621","1270","80-84","f","$15,000 to $19,999"
"11120","ind9622","1527","80-84","f","$25,000 to $29,999"
"11121","ind9623","2090","80-84","f","$60,000 to $74,999"
"11122","ind9624","1719","80-84","f","$30,000 to $34,999"
"11123","ind9625","1549","80-84","f","$25,000 to $29,999"
"11124","ind9626","1275","80-84","f","$15,000 to $19,999"
"11125","ind9627","1591","80-84","f","$25,000 to $29,999"
"11126","ind9628","1730","80-84","f","$30,000 to $34,999"
"11127","ind9629","2066","80-84","f","$60,000 to $74,999"
"11128","ind963","1342","80-84","f","$15,000 to $19,999"
"11129","ind9630","1768","80-84","f","$35,000 to $39,999"
"11130","ind9631","1103","80-84","f","Less than $10,000"
"11131","ind9632","1771","80-84","f","$35,000 to $39,999"
"11132","ind9633","1461","80-84","f","$20,000 to $24,999"
"11133","ind9634","4624","80-84","f","$100,000 to $124,999"
"11134","ind9635","1539","80-84","f","$25,000 to $29,999"
"11135","ind9636","1279","80-84","f","$15,000 to $19,999"
"11136","ind9637","1572","80-84","f","$25,000 to $29,999"
